Index,Word,Freq ,# texts,Freq/Texts,Entire Corpus,Expected
205,LOSER,164,112,4.9,"6,980",33.2
206,OFFICE,163,121,0.5,"73,178",347.6
207,SHOE,163,113,4.9,"6,987",33.2
208,CHAIR,163,93,2.4,"14,518",69
209,LUCK,162,135,0.8,"42,939",204
210,TOOTH,162,120,8.2,"4,156",19.7
211,PLAY,162,109,1.9,"17,571",83.5
212,CAKE,162,94,2.2,"15,795",75
213,BUDDY,161,115,1,"33,249",157.9
214,RIDE,161,113,1.8,"18,968",90.1
215,GAS,160,109,1.8,"18,802",89.3
216,KEY,160,98,1.5,"21,785",103.5
217,STATE,158,107,1.1,"31,352",148.9
218,COLLEGE,158,84,1.3,"25,086",119.2
219,WINDOW,157,129,1.4,"23,272",110.6
220,NOSE,157,126,2.1,"16,072",76.3
221,BREAK,157,114,1.5,"22,753",108.1
222,BOSS,157,108,0.9,"38,412",182.5
223,ARM,156,120,1.8,"18,126",86.1
224,DRINK,156,109,1.1,"30,682",145.8
225,ATTENTION,155,119,1.2,"27,197",129.2
226,STREET,155,115,0.7,"43,826",208.2
227,CHOICE,154,124,0.8,"40,482",192.3
228,PRESENT,154,87,2.7,"11,910",56.6
229,MILK,153,93,2.8,"11,465",54.5
230,WINNER,152,102,3.1,"10,250",48.7
231,HOLE,151,107,1.6,"19,341",91.9
232,CHECK,151,106,1.8,"18,055",85.8
233,CHARACTER,150,90,2.5,"12,700",60.3
234,MATTER,149,125,0.8,"41,394",196.6
235,SHOT,149,118,0.8,"37,557",178.4
236,BILL,149,101,1.1,"27,292",129.6
237,HORSE,149,80,1.5,"20,557",97.7
238,CRAP,148,127,1.4,"22,886",108.7
239,SYSTEM,148,119,0.7,"41,601",197.6
240,CLUB,148,97,1,"32,325",153.6
241,BIRD,148,95,2.1,"14,574",69.2
242,CLOWN,148,79,6.3,"4,907",23.3
243,PRISON,148,76,1.1,"29,531",140.3
244,THOUGHT,147,117,1.1,"28,502",135.4
245,PIZZA,147,104,2.4,"13,008",61.8
246,PIG,147,82,3.3,"9,259",44
247,AGE,146,118,1.1,"26,930",127.9
248,WALL,146,109,1.3,"24,366",115.7
249,GRADE,145,83,4,"7,582",36
250,DRUG,145,73,1.5,"20,336",96.6
251,COFFEE,144,111,0.8,"36,585",173.8
252,MEAT,144,84,2.3,"12,972",61.6
253,SHIRT,143,99,2.1,"14,060",66.8
254,BEAR,143,59,2.8,"10,668",50.7
255,ROBOT,143,58,4.6,"6,540",31.1
256,CRIME,142,94,0.9,"33,082",157.2
257,MISTAKE,141,117,0.9,"32,729",155.5
258,VIDEO,141,92,1.5,"20,334",96.6
259,SEX,140,95,0.5,"54,017",256.6
260,DANCE,140,81,1.7,"17,442",82.9
261,BAND,140,75,2,"14,589",69.3
262,CARTOON,140,63,16.9,"1,746",8.3
263,SOUND,139,120,1.5,"20,100",95.5
264,NUT,139,113,7.9,"3,708",17.6
265,SPACE,139,92,0.9,"33,975",161.4
266,CAMERA,139,86,1.5,"19,848",94.3
267,FINGER,138,106,2.5,"11,492",54.6
268,WAR,138,97,0.6,"52,323",248.6
269,SENSE,137,113,0.6,"44,554",211.7
270,BOTTLE,137,102,1.8,"15,915",75.6
271,HUNDRED,136,99,1.6,"17,959",85.3
272,PHOTO,136,97,2.1,"13,926",66.2
273,JERK,135,112,4.8,"5,971",28.4
274,RECORD,135,105,1.1,"26,708",126.9
275,TALK,134,114,1,"27,432",130.3
276,SANDWICH,134,97,3.5,"8,004",38
277,PAIN,133,103,0.9,"31,766",150.9
278,BIT,132,106,0.5,"61,362",291.5
279,THOUSAND,132,101,1.9,"15,014",71.3
280,HEAVEN,132,97,2.2,"12,507",59.4
281,SPORT,132,89,5.4,"5,099",24.2
282,CLOTHES,131,105,1.1,"24,614",116.9
283,BOAT,131,76,1.2,"22,586",107.3
284,GOD,131,74,0.1,"268,226","1,274.20"
285,SUMMER,130,80,1.5,"18,153",86.2
286,NEED,129,113,1,"27,091",128.7
287,HISTORY,129,100,0.8,"34,476",163.8
288,CHANGE,128,107,1.2,"22,934",108.9
289,FAN,128,91,2.3,"11,616",55.2
290,CHICKEN,128,84,1.5,"17,388",82.6
291,FIGHT,128,83,1,"26,462",125.7
292,NEIGHBOR,127,88,4.5,"5,966",28.3
293,CHEESE,127,86,2,"13,592",64.6
294,COMPUTER,127,79,1,"26,257",124.7
295,VACATION,127,67,3.2,"8,258",39.2
296,SUGAR,127,65,2.4,"11,010",52.3
297,EVENING,126,101,1,"27,214",129.3
298,PRICE,126,98,1.5,"17,798",84.5
299,FIELD,126,89,1.1,"24,413",116
300,BIKE,126,61,2.9,"9,167",43.5
301,SURPRISE,125,94,1.2,"21,961",104.3
302,SERVICE,125,91,1,"27,119",128.8
303,SUIT,125,83,1.7,"15,491",73.6
304,LIST,124,94,0.8,"34,132",162.1
305,APPLE,124,72,3.9,"6,626",31.5
306,COOKIE,123,82,5.1,"5,032",23.9
307,RING,123,80,1.1,"22,715",107.9
308,SEA,123,79,1.4,"19,092",90.7
309,WHILE,122,105,0.7,"39,344",186.9
310,ORDER,122,81,0.9,"29,480",140
311,TOY,121,67,5,"5,093",24.2
312,FOOTBALL,121,62,2.2,"11,835",56.2
313,BULLY,121,54,13.8,"1,850",8.8
314,PAL,120,94,2.2,"11,515",54.7
315,SPIRIT,120,91,1.8,"14,232",67.6
316,CREDIT,119,83,1.5,"16,575",78.7
317,COP,119,72,1,"24,193",114.9
318,TOP,118,95,0.9,"26,968",128.1
319,PARK,118,85,1,"25,063",119.1
320,BATHROOM,117,96,1.3,"18,306",87
321,MESSAGE,117,83,0.8,"32,770",155.7
322,ANGEL,117,72,1.8,"13,693",65
323,SCIENCE,117,67,1.5,"16,415",78
324,BREAKFAST,116,96,1.5,"16,786",79.7
325,TOILET,116,94,2.7,"9,159",43.5
326,MA'AM,116,93,0.7,"34,082",161.9
327,MEMORY,116,84,1.4,"17,297",82.2
328,ADULT,115,79,3.5,"6,847",32.5
329,COW,115,70,3.7,"6,486",30.8
330,EAR,114,91,2.7,"8,752",41.6
331,CELL,114,78,1,"25,098",119.2
332,KING,114,74,0.6,"42,293",200.9
333,TURN,113,94,1.4,"17,080",81.1
334,BONE,113,92,2.3,"10,365",49.2
335,SAFETY,113,83,1.8,"12,878",61.2
336,HONOR,112,90,0.8,"28,352",134.7
337,BUTTON,111,83,3,"7,817",37.1
338,COURT,111,71,0.7,"33,876",160.9
339,PLANE,111,68,1.1,"22,027",104.6
340,NERD,110,77,10.7,"2,170",10.3
341,STATION,109,86,0.9,"26,333",125.1
342,MAGAZINE,109,85,2.9,"8,040",38.2
343,TAX,109,59,4.1,"5,660",26.9
344,WEEKEND,108,86,1.1,"20,014",95.1
345,CHOCOLATE,108,79,2.2,"10,131",48.1
346,BASEBALL,108,71,3.2,"7,000",33.3
347,FOOL,107,91,2,"11,176",53.1
348,LAND,107,81,0.9,"24,120",114.6
349,HOPE,106,88,1.2,"18,689",88.8
350,GOLD,106,69,1,"21,780",103.5
351,SUN,105,85,1,"23,032",109.4
352,NECK,105,81,1.3,"17,396",82.6
353,GROUP,104,71,0.8,"27,677",131.5
354,RAT,104,67,2.6,"8,366",39.7
355,GUEST,103,86,1.7,"12,944",61.5
356,DADDY,103,75,0.6,"39,121",185.8
357,ROAD,102,87,0.6,"34,923",165.9
358,ACTION,102,82,1.2,"17,756",84.3
359,DRESS,102,70,1.1,"18,821",89.4
360,TAPE,102,69,1.3,"15,940",75.7
361,TASTE,101,87,2,"10,806",51.3
362,CUSTOMER,101,79,4,"5,269",25
363,BUNCH,100,86,1,"21,223",100.8
364,KISS,100,76,2.3,"9,172",43.6
365,REPORT,100,76,0.9,"24,240",115.2
366,GENIUS,100,75,1.9,"11,318",53.8
367,GOVERNMENT,100,75,0.9,"24,018",114.1
368,MEETING,100,73,0.7,"31,180",148.1
369,TRICK,100,72,1.8,"11,872",56.4
370,POOL,100,64,1.5,"14,179",67.4
371,FELLA,99,80,3.2,"6,462",30.7
372,WEIGHT,99,72,1.6,"13,078",62.1
373,BEE,99,43,4.7,"4,403",20.9
374,USE,98,86,1.5,"13,554",64.4
375,SIZE,98,81,1.3,"15,703",74.6
376,TONGUE,98,79,2.7,"7,754",36.8
377,GIRLFRIEND,97,76,0.8,"26,871",127.6
378,MOON,97,73,1.3,"15,192",72.2
379,CENT,97,72,12.5,"1,636",7.8
380,BANK,97,70,0.9,"23,137",109.9
381,PLANET,97,59,0.7,"28,397",134.9
382,CAMP,97,43,1.2,"17,378",82.6
383,NATURE,96,86,1.3,"15,586",74
384,FORM,96,82,1.6,"13,017",61.8
385,CENTER,96,74,1.4,"14,626",69.5
386,PARTNER,96,69,0.8,"26,564",126.2
387,MIRACLE,96,68,2.7,"7,625",36.2
388,SKY,96,68,1.6,"12,275",58.3
389,LAUGHTER,96,60,1.4,"14,813",70.4
390,SPOT,95,78,1.2,"17,170",81.6
391,LIE,95,76,1.7,"11,513",54.7
392,ACT,95,76,1.3,"15,823",75.2
393,SCENE,95,74,0.7,"27,483",130.6
394,PAGE,95,70,1.7,"12,066",57.3
395,SNAKE,95,47,3.3,"6,062",28.8
396,GARBAGE,94,76,2.6,"7,491",35.6
397,WHEEL,94,72,2.4,"8,145",38.7
398,SORT,93,82,0.6,"30,500",144.9
399,FAT,93,82,3.4,"5,683",27
400,NOTE,93,72,1.4,"13,797",65.5
401,CAN,93,66,3.6,"5,424",25.8
402,RADIO,92,69,1.1,"17,620",83.7
403,PLAYER,92,68,2,"9,688",46
404,PEANUT,92,63,5.7,"3,390",16.1
405,SALE,92,62,2.3,"8,464",40.2
406,OTHERS,91,76,0.6,"30,568",145.2
407,ADVICE,91,72,1.1,"17,278",82.1
408,MEMBER,91,71,1.4,"13,308",63.2
409,PEACE,91,65,0.9,"20,682",98.2
410,AFTERNOON,90,81,0.8,"24,255",115.2
411,TOUR,90,66,1.7,"10,920",51.9
412,POUND,90,64,5.4,"3,482",16.5
413,TRAIN,90,58,1.1,"16,739",79.5
414,RACE,90,58,1.1,"17,332",82.3
415,TRUCK,90,56,0.8,"23,284",110.6
416,GROUND,89,78,0.7,"28,606",135.9
417,SLEEP,89,77,1,"18,144",86.2
418,CASH,89,66,0.8,"22,568",107.2
419,JUICE,88,69,2,"9,055",43
420,HOSPITAL,88,67,0.4,"43,676",207.5
421,FEAR,88,63,1.3,"13,785",65.5
422,MURDER,88,62,0.3,"54,909",260.8
423,EPISODE,88,55,2.2,"8,319",39.5
424,RESTAURANT,87,62,1.1,"16,486",78.3
425,STOMACH,86,74,1.8,"10,026",47.6
426,ENEMY,86,67,1.3,"14,424",68.5
427,CAREER,86,63,1.1,"16,799",79.8
428,CHOP,86,62,5,"3,600",17.1
429,WINE,86,59,0.9,"19,262",91.5
430,PILL,86,59,4.3,"4,235",20.1
431,MAYOR,86,37,1.4,"12,858",61.1
432,SHAME,85,72,1.4,"12,950",61.5
433,KITCHEN,85,64,0.8,"23,282",110.6
434,QUEEN,85,61,0.8,"22,049",104.7
435,DOLL,85,58,3,"5,948",28.3
436,KNIFE,85,56,1.2,"15,072",71.6
437,SEASON,84,65,1.2,"14,866",70.6
438,POTATO,84,64,4.5,"3,946",18.7
439,ISSUE,84,63,1.5,"12,015",57.1
440,PROJECT,84,58,1.2,"14,166",67.3
441,MUSEUM,84,53,2.6,"6,932",32.9
442,RESPECT,83,77,1.1,"15,504",73.7
443,COLOR,83,70,1.5,"11,280",53.6
444,STEP,83,70,1,"16,793",79.8
445,CONTEST,83,58,3.4,"5,101",24.2
446,BEACH,83,55,1.1,"16,548",78.6
447,SAUCE,83,48,2.6,"6,810",32.4
448,ELEPHANT,83,34,4.7,"3,700",17.6
449,NOISE,82,73,1.8,"9,735",46.2
450,SET,82,72,1.2,"13,825",65.7
451,CHARGE,82,70,0.9,"18,434",87.6
452,EARTH,82,69,0.4,"49,039",233
453,ACCIDENT,82,67,0.6,"27,186",129.1
454,CHIP,82,63,2.4,"7,273",34.6
455,PROGRAM,82,62,1.2,"14,333",68.1
456,CORN,82,58,3.8,"4,579",21.8
457,HOMEWORK,82,54,2.7,"6,277",29.8
458,PRANK,82,48,6.9,"2,498",11.9
459,MILE,81,73,2.5,"6,864",32.6
460,PARKING,81,67,1.7,"9,785",46.5
461,CONTROL,81,66,0.5,"37,663",178.9
462,SHOP,81,59,0.9,"18,636",88.5
463,TEA,81,53,0.8,"20,272",96.3
464,BUILDING,80,66,0.5,"31,070",147.6
465,PLATE,80,61,1.5,"11,012",52.3
466,OIL,80,54,1.2,"13,690",65
467,COMEDY,80,51,4.3,"3,952",18.8
468,STICK,79,66,2.3,"7,290",34.6
469,CUP,79,64,1.2,"14,422",68.5
470,FLOWER,79,59,3.5,"4,784",22.7
471,PET,79,59,3,"5,497",26.1
472,BREAD,79,57,2.2,"7,626",36.2
473,BOWLING,79,47,5.2,"3,201",15.2
474,AWARD,79,35,4.2,"3,937",18.7
475,CROWD,78,70,1.9,"8,793",41.8
476,WALK,78,69,1.3,"12,620",60
477,CARAMBA,78,67,127.3,129,0.6
478,STOP,78,65,1.4,"12,160",57.8
479,DRIVER,78,62,1,"15,962",75.8
480,JAZZ,78,41,4,"4,088",19.4
481,REVENGE,78,41,1.9,"8,612",40.9
482,SOUP,77,60,2.1,"7,640",36.3
483,BOYFRIEND,77,59,0.6,"27,165",129
484,FRUIT,76,61,2.1,"7,527",35.8
485,BUTTER,76,60,2.4,"6,613",31.4
486,PAINTING,76,36,2,"7,959",37.8
487,MEAL,75,66,1.7,"9,140",43.4
488,GRAVE,75,61,2.7,"5,957",28.3
489,COUCH,75,58,1.8,"8,649",41.1
490,SALAD,75,57,2.5,"6,419",30.5
491,MAIL,75,56,1.8,"8,938",42.5
492,EMPLOYEE,75,56,3.5,"4,570",21.7
493,CIGARETTE,75,52,3.8,"4,199",19.9
494,ARTIST,75,39,1.6,"10,127",48.1
495,WILL,74,68,0.4,"39,021",185.4
496,CREATURE,74,57,1.9,"8,261",39.2
497,FORTUNE,74,55,1.8,"8,558",40.7
498,COSTUME,74,51,2.6,"6,067",28.8
499,LICENSE,74,46,1.8,"8,852",42.1
500,CODE,74,43,0.8,"18,571",88.2
