index,word,freq,# texts,freq/texts,entire corpus,expected
391,MADE-UP,2,2,9,389,0.2
392,MAINSTREAM,2,2,5,626,0.4
393,MIDDLE,2,2,1,"7,005",4.2
394,MILD,2,2.00,2,"1,667",1
395,MEMORABLE,2,2,4,880,0.5
396,METALLIC,2,2,4,782,0.5
397,MONTHLY,2,2,3,"1,036",0.6
398,MULTIPLE,2,2,1,"5,814",3.5
399,PREVIOUS,2,2,1,"4,775",2.8
400,QUALITATIVE,2,2,153,22,0
401,QUEER,2,2,3.1,"1,065",0.6
402,PURPLE,2,2,0.9,"3,584",2.1
403,PSYCHOTIC,2,2,2.3,"1,475",0.9
404,PERMANENT,2,2,0.8,"4,370",2.6
405,RELAXED,2,2,2.4,"1,427",0.9
406,RELAXING,2,2,4.3,774,0.5
407,QUAINT,2,2,5.4,626,0.4
408,RIGHTY,2,2,2.9,"1,149",0.7
409,SENIOR,2,2,0.4,"7,628",4.5
410,SENSITIVE,2,2,0.5,"6,617",3.9
411,SEATED,2,2,12.9,260,0.2
412,RUSTIC,2,2,9.9,339,0.2
413,SATISFIED,2,2,1.5,"2,299",1.4
414,SALTY,2,2,3,"1,132",0.7
415,SOOTHING,2,2,5.2,641,0.4
416,STEADY,2,2,0.7,"4,634",2.8
417,SPONTANEOUS,2,2,2.5,"1,362",0.8
418,SPIRITUAL,2,2,1.1,"3,025",1.8
419,SHARED,2,2,3.3,"1,021",0.6
420,SHARP,2,2,0.6,"6,093",3.6
421,THICK,2,2,0.7,"4,840",2.9
422,THIN,2,2,0.5,"6,237",3.7
423,THRILLING,2,2,4.1,814,0.5
424,ELECTRONIC,2,2,1.4,"2,377",1.4
425,EFFECTIVE,2,2,0.7,"4,722",2.8
426,EMBARRASSED,2,2,0.7,"5,006",3
427,ENTREPRENEURIAL,2,2,23.1,145,0.1
428,FUCKING,2,2,0.1,"38,706",23.1
429,GENEROUS,2,2,0.6,"5,516",3.3
430,GENTLE,2,2,0.8,"4,009",2.4
431,GOING,2,2,5.4,620,0.4
432,FISCAL,2,2,8,420,0.3
433,EXQUISITE,2,2,2.8,"1,213",0.7
434,EVIL,2,2,0.3,"12,033",7.2
435,INDUSTRIAL,2,2,1.4,"2,454",1.5
436,INSIDE,2,2,1.3,"2,554",1.5
437,FORGOTTEN,2,2,7,481,0.3
438,FLYING,2,2,0.7,"4,529",2.7
439,CONTEMPORARY,2,2,4.4,760,0.5
440,COMFY,2,2,3.3,"1,027",0.6
441,COMIC,2,2,1.3,"2,561",1.5
442,COMPATIBLE,2,2,4.5,753,0.4
443,COMPLETE,2,2,0.2,"14,512",8.7
444,CONFIDENT,2,2,0.6,"6,026",3.6
445,CLOUDY,2,2,5.9,573,0.3
446,HUMBLE,2,2,1.3,"2,550",1.5
447,HOMEMADE,2,2,2,"1,701",1
448,IGNORANT,2,2,2.5,"1,340",0.8
449,INDIGENOUS,2,2,6.1,554,0.3
450,HANDMADE,2,2,10.6,315,0.2
451,GRAY,2,2,1,"3,306",2
452,HISTORIC,2,2,2.3,"1,438",0.9
453,KIND,2,2,0.7,"5,096",3
454,LITERAL,2,2,4.2,795,0.5
455,INSTANT,2,2,2.1,"1,617",1
456,INTERNATIONAL,2,2,0.5,"6,693",4
457,IMPENDING,2,2,6.5,513,0.3
458,INTENSE,2,2,0.7,"5,060",3
459,EXTREME,2,2,0.6,"5,339",3.2
460,FINAL,2,2,0.2,"18,364",11
