index,word,freq,# texts,freq/texts,entire corpus,expected
226,POOR,39,35,0.4,"121,346",106.8
227,CRUCIAL,39,35,1.6,"28,221",24.8
228,ACTUAL,39,32,0.7,"64,819",57.1
229,VIRTUAL,39,18,2.2,"19,735",17.4
230,UNIQUE,38,35,0.8,"54,836",48.3
231,EXTRA,38,34,0.7,"63,431",55.8
232,EAGER,38,32,2.3,"18,617",16.4
233,LONG-TERM,38,30,1,"42,779",37.7
234,EXTREME,38,29,1.2,"34,693",30.5
235,LIKE,38,27,0.6,"72,030",63.4
236,MINIMUM,38,17,2.2,"19,731",17.4
237,CONSECUTIVE,37,34,3.5,"12,060",10.6
238,UPCOMING,37,34,2.7,"15,322",13.5
239,PARTICULAR,37,33,0.5,"92,796",81.7
240,PROMINENT,37,33,1.9,"21,753",19.2
241,IMMEDIATE,37,33,1.2,"33,750",29.7
242,PROFESSIONAL,37,32,0.5,"80,926",71.2
243,FUN,37,31,0.6,"65,863",58
244,MINOR,37,28,1.4,"29,191",25.7
245,REASONABLE,37,26,1.1,"36,633",32.3
246,IMMIGRANT,37,24,4.2,"9,943",8.8
247,AGGRESSIVE,36,33,1.5,"26,824",23.6
248,QUICK,36,33,0.6,"71,259",62.7
249,VETERAN,36,32,3.7,"11,035",9.7
250,PRIME,36,29,0.9,"45,690",40.2
251,INAPPROPRIATE,36,25,3.1,"13,158",11.6
252,INJURED,36,23,4.5,"9,189",8.1
253,ACTIVE,35,33,0.7,"58,820",51.8
254,VAST,35,31,1,"38,824",34.2
255,COMPLICATED,35,29,1.4,"29,354",25.8
256,NORMAL,35,28,0.5,"82,095",72.3
257,QUIET,35,28,0.7,"56,475",49.7
258,JOINT,35,25,1.3,"31,743",27.9
259,PROUD,34,31,0.7,"51,827",45.6
260,DIVERSE,34,30,1.5,"25,278",22.3
261,LIBERAL,34,28,0.9,"44,677",39.3
262,WILD,34,27,0.7,"55,998",49.3
263,UNLIKELY,33,32,1.4,"27,364",24.1
264,APPARENT,33,32,1.4,"26,983",23.8
265,SEPARATE,33,29,0.9,"41,181",36.3
266,ANGRY,33,28,0.7,"51,859",45.7
267,RICH,33,28,0.5,"78,074",68.7
268,INTERESTED,33,28,0.5,"77,651",68.4
269,CAPABLE,33,28,1,"35,957",31.7
270,SURPRISING,33,26,1.5,"25,120",22.1
271,GREEN,33,26,0.4,"94,003",82.8
272,SCIENTIFIC,33,15,0.7,"57,552",50.7
273,LIMITED,32,31,0.9,"42,140",37.1
274,ALONE,32,31,0.5,"68,458",60.3
275,ONGOING,32,30,1.4,"26,358",23.2
276,TYPICAL,32,30,0.9,"40,790",35.9
277,WONDERFUL,32,29,0.5,"71,983",63.4
278,SURPRISED,32,28,0.8,"47,288",41.6
279,DIRECT,32,27,0.6,"58,306",51.3
280,BROKEN,32,26,1.3,"28,976",25.5
281,HEALTHY,32,24,0.6,"60,752",53.5
282,FAKE,32,24,1.7,"21,547",19
283,BASIC,32,22,0.5,"74,224",65.3
284,AFRAID,31,31,0.4,"79,013",69.6
285,NATIVE,31,29,0.7,"52,957",46.6
286,ASSISTANT,31,29,1.5,"22,745",20
287,REMAINING,31,28,1.1,"31,408",27.7
288,NEGATIVE,31,28,0.5,"64,644",56.9
289,MISSING,31,26,1.5,"24,037",21.2
290,EQUAL,31,25,0.7,"48,531",42.7
291,ESTIMATED,31,23,2.1,"16,662",14.7
292,LOUD,31,23,2.6,"13,643",12
293,COMPETITIVE,31,23,1.2,"29,738",26.2
294,FAST,31,21,1.1,"33,275",29.3
295,BRIGHT,30,28,0.7,"49,968",44
296,INVESTIGATIVE,30,28,4.8,"7,042",6.2
297,OUTSIDE,30,27,1,"35,771",31.5
298,DAILY,30,25,0.6,"61,102",53.8
299,LIGHT,30,24,0.6,"53,930",47.5
300,VULNERABLE,30,22,1.5,"23,398",20.6
301,REGULATORY,30,22,2,"16,782",14.8
302,RESIDENTIAL,30,18,2.4,"14,037",12.4
303,AFFORDABLE,30,15,2,"16,868",14.9
304,ACCOUNTABLE,29,24,2.9,"11,217",9.9
305,DRY,29,23,0.7,"45,141",39.7
306,SWEEPING,29,21,4.4,"7,505",6.6
307,SQUARE,29,19,1.4,"23,431",20.6
308,EVERYDAY,29,17,1.4,"23,751",20.9
309,CHEMICAL,29,10,1.4,"23,478",20.7
310,CONFIDENT,28,28,1.2,"26,144",23
311,COMPLEX,28,27,0.6,"51,965",45.7
312,TERRIBLE,28,27,0.6,"52,170",45.9
313,BUSY,28,26,0.7,"47,341",41.7
314,SAD,28,26,0.6,"51,791",45.6
