index,word,freq,# texts,freq/texts,entire corpus,expected
194,TINY,56,51,0.8,"14,063",66.8
195,ODD,56,49,1.2,"10,215",48.5
196,HEAVY,56,47,0.9,"13,525",64.2
197,HURT,56,45,1.1,"10,526",50
198,MAGIC,56,42,1.1,"10,428",49.5
199,STILL,55,51,1.1,"10,106",48
200,FELLOW,55,50,2.2,"5,245",24.9
201,BRIGHT,54,47,1.1,"10,649",50.6
202,ANCIENT,54,43,0.8,"15,029",71.4
203,SOFT,53,49,1.2,"9,110",43.3
204,SUCCESSFUL,53,44,1.4,"8,118",38.6
205,VALUABLE,52,45,1.7,"6,483",30.8
206,BRAVE,52,44,1.2,"8,895",42.3
207,CLASSIC,52,43,2,"5,458",25.9
208,FOLLOWING,51,47,4.6,"2,309",11
209,IMPOSSIBLE,50,48,0.6,"18,901",89.8
210,SURPRISED,50,47,0.6,"18,436",87.6
211,FAST,50,45,1.1,"9,993",47.5
212,RESPONSIBLE,50,45,0.6,"16,977",80.6
213,HUGE,50,45,0.4,"24,470",116.2
214,VERY,50,43,0.6,"17,012",80.8
215,WILLING,49,47,0.6,"18,590",88.3
216,GENTLE,49,47,2.6,"4,009",19
217,COMFORTABLE,49,46,0.7,"14,550",69.1
218,FRONT,49,44,0.7,"14,124",67.1
219,SOCIAL,49,41,0.8,"13,376",63.5
220,ILLEGAL,49,36,1.1,"9,394",44.6
221,BORED,48,44,2,"5,120",24.3
222,MIGHTY,48,42,2.3,"4,431",21
223,DUE,47,45,0.9,"11,070",52.6
224,DEEP,47,42,0.8,"13,156",62.5
225,FABULOUS,47,42,2.2,"4,572",21.7
226,JEALOUS,47,38,0.8,"12,709",60.4
227,BRILLIANT,47,37,0.7,"15,144",71.9
228,PATHETIC,46,45,1.5,"6,666",31.7
229,MODERN,46,43,1.1,"8,543",40.6
230,EXCELLENT,46,42,0.6,"17,323",82.3
231,MEDICAL,46,41,0.4,"22,019",104.6
232,HILARIOUS,46,40,2.6,"3,795",18
233,LIGHT,46,37,1,"10,025",47.6
234,DRY,45,41,0.9,"10,839",51.5
235,ASHAMED,45,41,1.5,"6,343",30.1
236,MAGICAL,45,39,2.1,"4,428",21
237,WET,44,41,1.2,"7,673",36.5
238,FRIENDLY,44,39,1.2,"7,663",36.4
239,NERVOUS,44,38,0.5,"19,666",93.4
240,RUBBER,44,35,3.7,"2,491",11.8
241,ULTIMATE,44,34,2,"4,678",22.2
242,FAR,43,43,2.2,"4,120",19.6
243,LOVING,43,41,2.8,"3,274",15.6
244,MAIN,43,38,0.7,"13,308",63.2
245,MUSICAL,43,37,2.7,"3,353",15.9
246,CLEVER,42,40,0.9,"9,335",44.3
247,PURE,42,39,1.3,"7,068",33.6
248,BROKEN,42,38,0.9,"9,866",46.9
249,ROUGH,42,37,0.8,"11,305",53.7
250,GOLDEN,42,36,1.2,"7,235",34.4
251,HOLY,41,35,0.5,"17,835",84.7
252,OLD-FASHIONED,40,39,2.4,"3,470",16.5
253,MYSTERIOUS,40,36,1.6,"5,320",25.3
254,HOPELESS,40,33,3.6,"2,350",11.2
255,WELL,39,36,0.8,"9,816",46.6
256,FILTHY,39,36,2.1,"3,824",18.2
257,EXCITED,39,36,0.5,"16,274",77.3
258,DIFFICULT,39,36,0.4,"22,555",107.1
259,BROWN,39,34,1.2,"6,786",32.2
260,MAJOR,39,34,0.5,"15,208",72.2
261,FEMALE,39,34,1,"8,180",38.9
262,PHONY,39,32,4.1,"1,990",9.5
263,NOBLE,39,31,2.3,"3,570",17
264,SOLID,38,37,0.9,"8,465",40.2
265,STRAIGHT,38,37,0.9,"9,183",43.6
266,LIVING,38,35,0.9,"8,818",41.9
267,DECENT,38,35,1.1,"7,418",35.2
268,CURRENT,38,34,1.1,"7,125",33.8
269,UPSET,38,33,0.8,"10,326",49.1
270,DOUBLE,38,32,0.7,"11,144",52.9
271,VIOLENT,38,30,1.1,"7,329",34.8
272,NATIONAL,38,28,0.6,"13,522",64.2
273,MISSING,37,33,0.5,"14,776",70.2
274,ADORABLE,37,33,1.9,"4,039",19.2
275,SQUARE,37,32,2,"3,875",18.4
276,MALE,37,32,1,"7,562",35.9
277,ATTRACTIVE,36,34,1.2,"6,078",28.9
278,FAMILIAR,36,33,0.6,"11,851",56.3
279,CRAPPY,36,32,3.2,"2,350",11.2
280,ROTTEN,36,32,2.4,"3,200",15.2
281,MENTAL,36,31,1,"7,608",36.1
282,ROUND,36,29,1.2,"6,360",30.2
283,PINK,36,26,1.2,"6,399",30.4
284,OBVIOUS,35,35,0.6,"11,929",56.7
285,CONCERNED,35,34,0.5,"16,281",77.3
286,OUTSIDE,35,33,0.9,"7,967",37.8
287,ANNOYING,35,32,1.5,"4,998",23.7
288,DELIGHTFUL,35,32,3.2,"2,314",11
289,SELFISH,35,27,1.3,"5,639",26.8
290,SHARP,34,34,1.2,"6,093",28.9
291,EMBARRASSING,34,32,1.1,"6,370",30.3
292,HIDEOUS,34,31,3.7,"1,925",9.1
293,TIGHT,33,33,1.5,"4,606",21.9
294,SO-CALLED,33,31,2.2,"3,150",15
295,AVAILABLE,33,30,0.7,"10,032",47.7
296,DESPERATE,33,29,0.7,"10,202",48.5
297,SMOOTH,33,29,1.6,"4,309",20.5
298,CORRECT,33,28,0.5,"13,662",64.9
299,ACTUAL,32,32,0.7,"9,960",47.3
300,AVERAGE,32,30,1.8,"3,738",17.8
301,CORPORATE,32,30,1.5,"4,355",20.7
