index,word,freq,# texts,freq/texts,entire corpus,expected
319,RATE,2,1,2.3,"9,164",0.9
320,REACTION,2,1,3.1,"6,887",0.6
321,RECORD,2,1,0.8,"26,708",2.5
322,POSTER,2,1,9.7,"2,198",0.2
323,PUDDING,2,1,7.5,"2,830",0.3
324,PRESENT,2,1,1.8,"11,910",1.1
325,BIRTHDAY,2,1,0.7,"30,139",2.8
326,ARREST,2,1,1.6,"13,305",1.2
327,ADVANCE,2,1,5.9,"3,605",0.3
328,ABILITY,2,1,2.7,"7,892",0.7
329,HEIGHT,2,1,5.5,"3,905",0.4
330,LAMP,2,1,7.7,"2,783",0.3
331,LASER,2,1,5.7,"3,721",0.3
332,LOGIC,2,1,7.8,"2,727",0.3
333,MASK,2,1,3.5,"6,160",0.6
334,LOSS,2,1,1.7,"12,639",1.2
335,LUNCH,2,1,0.7,"30,181",2.8
336,GYM,2,1,2.8,"7,597",0.7
337,GRIEF,2,1,5.1,"4,158",0.4
338,MEDAL,2,1,7.7,"2,752",0.3
339,MESS,2,1,1.2,"17,513",1.6
340,JERK,2,1,3.6,"5,971",0.6
341,JOB,2,1,0.1,"143,207",13.4
342,MEATLOAF,2,1,41.2,518,0
343,BASTARD,2,1,1.6,"13,332",1.3
344,BAND,2,1,1.5,"14,589",1.4
345,ARGUMENT,2,1,3.1,"6,928",0.6
346,AUTOPSY,2,1,4.6,"4,611",0.4
347,CAN,2,1,3.9,"5,424",0.5
348,BATHROOM,2,1,1.2,"18,306",1.7
349,CHAPTER,2,1,5.3,"4,002",0.4
350,CENT,2,1,13,"1,636",0.2
351,CEREMONY,2,1,4.1,"5,213",0.5
352,BUNCH,2,1,1,"21,223",2
353,BOOM,2,1,2,"10,409",1
354,DRUG,2,1,1,"20,336",1.9
355,BRAIN,2,1,0.7,"32,461",3
356,DOORBELL,2,1,10.5,"2,022",0.2
357,ELECTRICITY,2,1,5.7,"3,750",0.4
358,DOUCHEBAG,2,1,67.9,314,0
359,ECHO,2,1,11.8,"1,800",0.2
360,DANCE,2,1,1.2,"17,442",1.6
361,DENTIST,2,1,6.8,"3,151",0.3
362,DEPRIVATION,2,1,47.8,446,0
363,COMIC,2,1,26.1,818,0.1
364,COUNSELOR,2,1,4.6,"4,597",0.4
365,CRAYON,2,1,79.9,267,0
366,CUL-DE-SAC,2,1,119.1,179,0
367,CURIOSITY,2,1,8.7,"2,445",0.2
368,CREAM,2,1,1.5,"13,961",1.3
369,CONTEMPLATION,2,1,132.5,161,0
370,WHOLE,2,1,2.7,"7,970",0.7
371,TOUR,2,1,2,"10,920",1
